,name,poster,genre,rating,year
3449,The End of Violence,"https://m.media-amazon.com/images/M/MV5BNzI5NjkwNTk2Ml5BMl5BanBnXkFtZTgwNjQyMTgxMDI@._V1_SY150_CR1,0,101,150_.jpg",Drama,5.6,1997
3450,Force 10 from Navarone,"https://m.media-amazon.com/images/M/MV5BY2NkZDI4MTQtOWQxOS00YWUzLTg4ZmItMTQxNTgyN2VmNWUxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX101_CR0,0,101,150_.jpg",Action,6.4,1978
3451,How to Stuff a Wild Bikini,"https://m.media-amazon.com/images/M/MV5BMTMwNjY0MzU4OF5BMl5BanBnXkFtZTcwMzMzODE0NA@@._V1_SX101_CR0,0,101,150_.jpg",Comedy,4.7,1965
3452,Mystery Train,"https://m.media-amazon.com/images/M/MV5BNjcyMDYyM2ItYzFlNy00N2FmLTljNTAtODllZjZhNWIwMTVlXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.5,1989
3453,Sacco and Vanzetti,"https://m.media-amazon.com/images/M/MV5BYmZmYzY1ZmQtNjEwNC00ZWRiLWE5ZmYtMTE3YWMzMjhkNzg1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SY150_CR2,0,101,150_.jpg",Biography,7.8,Sacco e Vanzetti)
3454,Taffin,"https://m.media-amazon.com/images/M/MV5BNzgzNzY1MTA0NF5BMl5BanBnXkFtZTcwODM2NzI5NA@@._V1_SX101_CR0,0,101,150_.jpg",Action,5.6,1988
3455,Arthur,"https://m.media-amazon.com/images/M/MV5BZjc4NGYwYmQtZDgyYi00OTQ1LWJmOTgtNWEwNmY1NjczMzVhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.9,1981
3456,Bachelor Party,"https://m.media-amazon.com/images/M/MV5BMDU1MzM1NmQtMzFkMC00NTFmLWI3MTYtNzE2MzAyMjA2MmIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.3,1984
3457,Parenthood,"https://m.media-amazon.com/images/M/MV5BMjAwMjA3Mzg2N15BMl5BanBnXkFtZTgwMDY2Nzg3MjE@._V1_SY150_CR0,0,101,150_.jpg",Comedy,8.3,1989
3458,Predator,"https://m.media-amazon.com/images/M/MV5BY2QwYmFmZTEtNzY2Mi00ZWMyLWEwY2YtMGIyNGZjMWExOWEyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX101_CR0,0,101,150_.jpg",Action,7.8,1987
3459,The Prince of Tides,"https://m.media-amazon.com/images/M/MV5BOGQ4NjlhZTktOTBlMi00OTE1LTk1MTAtMDExODY2NzRiZDIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Drama,6.8,1991
3460,The Postman Always Rings Twice,"https://m.media-amazon.com/images/M/MV5BMDUyNmY3NDAtMzY3MC00YjgxLWEzMWMtODU3YjhkNTEzMGY2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Crime,6.6,1981
3461,Smoking/No Smoking,"https://m.media-amazon.com/images/M/MV5BODA5MjRjYWUtMTQ4My00Mzk1LTkxZDItYTE3YzllM2RiYTU0XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SY150_CR1,0,101,150_.jpg",Drama,7.3,1993
3462,All the Vermeers in New York,"https://m.media-amazon.com/images/M/MV5BMTI5NDExMjkzOF5BMl5BanBnXkFtZTcwMDgxMjIyMQ@@._V1_SY150_CR1,0,101,150_.jpg",Comedy,6.4,1990
3463,Freedom for Us,"https://m.media-amazon.com/images/M/MV5BODg0ODAzNTItM2M4ZC00NGYxLWIzMmMtNzFiMWIzYWU2YWJiXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SY150_CR5,0,101,150_.jpg",Comedy,7.4,À nous la liberté )
3464,"Actor's Revenge, An","https://m.media-amazon.com/images/M/MV5BY2E3NTVkNWMtOTkzNS00MTI0LTk3NGItNTYyYmMzYzRkYmVlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR2,0,101,150_.jpg",Drama,7.4,Yukinojo Henge)
3465,28 Days,"https://m.media-amazon.com/images/M/MV5BMDlkMmE5ZTEtNTA0YS00OTBjLTgyYmEtMGExMzJkOTRjNDg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.1,2000
3466,American Psycho,"https://m.media-amazon.com/images/M/MV5BZTM2ZGJmNjQtN2UyOS00NjcxLWFjMDktMDE2NzMyNTZlZTBiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR0,0,101,150_.jpg",Crime,7.6,2000
3467,Keeping the Faith,"https://m.media-amazon.com/images/M/MV5BMTMxNzg3MzQ3Nl5BMl5BanBnXkFtZTYwOTY4Nzc5._V1_SY150_CR1,0,101,150_.jpg",Comedy,6.4,2000
3468,Where the Money Is,"https://m.media-amazon.com/images/M/MV5BNmY2ZTM0NjYtOTlhZC00YjA2LThjZTktOTUwMDExZjM3ZjU0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.3,2000
3469,East is East,"https://m.media-amazon.com/images/M/MV5BMjdmYzk1OGEtZjRmNC00MDEwLTkzOTgtNjgwOTUxZGU4MTQ1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.9,1999
3470,The Filth and the Fury,"https://m.media-amazon.com/images/M/MV5BNDI5ZjhkYWMtNjhjYy00NjJjLTg4NzYtMjIwNjM2MDFhMTk1XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_SY150_CR0,0,101,150_.jpg",Documentary,7.6,2000
3471,Passion of Mind,"https://m.media-amazon.com/images/M/MV5BNWNkYjYwOWUtNThmZS00YzYwLTk4ZGUtZmY5MTBjNDc1NjMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,5.5,1999
3472,Third World Cop,"https://m.media-amazon.com/images/M/MV5BNmViYWU3MDUtZTliNS00MGZjLTkzZWYtYjNmNzM2MjViYTUxXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX101_CR0,0,101,150_.jpg",Action,6.1,1999
3473,Coming Apart,"https://m.media-amazon.com/images/M/MV5BMTUyNzg1MDc3OF5BMl5BanBnXkFtZTcwODEzOTEyMQ@@._V1_SY150_CR1,0,101,150_.jpg",Drama,6.6,1969
3474,Diner,"https://m.media-amazon.com/images/M/MV5BYzcwMGNhNDMtYjVlOC00NjA4LTk1M2MtOTI2OGVmMDMxNWUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.1,1982
3475,Shakes the Clown,"https://m.media-amazon.com/images/M/MV5BNTllOTc2ZDctNGE1ZS00N2Y1LThkMzUtYWI0ZThmOGYyYjNiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX101_CR0,0,101,150_.jpg",Comedy,5.6,1991
3476,Cabaret,"https://m.media-amazon.com/images/M/MV5BYzEzZWU3ZTctMGRmZi00YTBiLThhN2UtNzRmNjI5ZGRhOTJlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Drama,7.8,1972
3477,What Ever Happened to Baby Jane?,"https://m.media-amazon.com/images/M/MV5BZmI0M2VmNTgtMWVhYS00Zjg1LTk1YTYtNmJmMjRkZmMwYTc2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX101_CR0,0,101,150_.jpg",Drama,8.0,1962
3478,Prick Up Your Ears,"https://m.media-amazon.com/images/M/MV5BYzg4YWQzZTEtMDIyMC00NmZjLWFhZTctYzkwZjJlMjVlYzAzXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX101_CR0,0,101,150_.jpg",Biography,7.1,1987
3479,Auntie Mame,"https://m.media-amazon.com/images/M/MV5BNjc3YjllZGItMzZiMC00NTRiLTljYzctZTZlOTBhZGZlM2U1XkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.9,1958
3480,Guys and Dolls,"https://m.media-amazon.com/images/M/MV5BZGJlZTBiZTAtN2I3ZS00NzJmLWEwOTAtYjlkZjg0NzVmOTJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SY150_CR1,0,101,150_.jpg",Comedy,7.1,1955
3481,The Hunger,"https://m.media-amazon.com/images/M/MV5BMjA4NDg3NzYxMF5BMl5BanBnXkFtZTcwNTgyNzkyNw@@._V1_SY150_CR0,0,101,150_.jpg",Action,7.2,1983
3482,Marathon Man,"https://m.media-amazon.com/images/M/MV5BYTcwNGYwNzgtNDBlZC00NTI4LTlmNDEtZmU1NTIxMGZmMDIwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SY150_CR1,0,101,150_.jpg",Crime,7.4,1976
3483,Caddyshack,"https://m.media-amazon.com/images/M/MV5BMjhlNzFiNTAtMGY4OC00ODFjLWI2NWQtZDMwNTNlMTJmNGM2XkEyXkFqcGdeQXVyNDUzNzgxODE@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.2,1980
3484,Gossip,"https://m.media-amazon.com/images/M/MV5BNmQ4Zjg1YWYtMTA1Mi00ZGY1LTlmN2ItYTc5ODkzNTFmYWVhXkEyXkFqcGdeQXVyNjQ0OTk1ODg@._V1_SY150_CR8,0,101,150_.jpg",Drama,7.5,2000
3485,Love and Basketball,"https://m.media-amazon.com/images/M/MV5BMTU4NjY4NTI5MF5BMl5BanBnXkFtZTYwNjQ4OTc3._V1_SY150_CR0,0,101,150_.jpg",Drama,7.2,2000
3486,U-571,"https://m.media-amazon.com/images/M/MV5BMDE0YzUwMzMtY2NhZS00OGYxLWFhOWItN2ZlZThjOTA0NDQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,6.6,2000
3487,The Virgin Suicides,"https://m.media-amazon.com/images/M/MV5BNTMyMjI3MmItODIzNS00OWNiLWE5NTQtYmNhNGNlOTYyYWExXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SY150_CR0,0,101,150_.jpg",Drama,7.2,1999
3488,Jennifer 8,"https://m.media-amazon.com/images/M/MV5BMDNmNDAxYzgtODJjNS00YTRmLTkxOTAtNTliNzdjOWQ2NmI1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX101_CR0,0,101,150_.jpg",Crime,6.3,1992
3489,The Law,"https://m.media-amazon.com/images/M/MV5BZTk4M2IyOWYtMjI3Ny00MDM2LTg4ZmEtNTM3OGQ3ZTI2ODFlXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_SY150_CR0,0,101,150_.jpg",Biography,7.4,Le Legge)
3490,Limelight,"https://m.media-amazon.com/images/M/MV5BZTg2NmZmM2EtYmFjMi00MGI5LTg3MjItMWEzYzk4ZDgyODA1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX101_CR0,0,101,150_.jpg",Drama,8.0,1952
3491,Phantom Love,"https://m.media-amazon.com/images/M/MV5BM2NiMGFmMjAtZmEwMi00ZWQ1LTk0YTAtYmFhODgxN2ZmYzQzXkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SY150_CR6,0,101,150_.jpg",Drama,4.4,Ai No Borei)
3492,Stacy's Knights,"https://m.media-amazon.com/images/M/MV5BNWM3YzRjMDAtY2U3OS00MDg0LWJmZTctYzhjMTMwNTQ2OWEzL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX101_CR0,0,101,150_.jpg",Drama,4.6,1982
3493,Committed,"https://m.media-amazon.com/images/M/MV5BMzBjZGFkYWYtNTZkMy00NDc3LWJjNWMtZTc2YmRhNzFlN2FhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,5.1,2000
3494,The Crow: Salvation,"https://m.media-amazon.com/images/M/MV5BYjNlMDk3ZTUtMjMwYi00MTJhLWJhZTMtYThiNDE4MzQ5YmY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,4.9,2000
3495,The Flintstones in Viva Rock Vegas,"https://m.media-amazon.com/images/M/MV5BNTUzYzQzMGQtNTYyNS00NmUzLThmZmUtMmIyNjQzNDU4YWYwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SY150_CR0,0,101,150_.jpg",Comedy,3.7,2000
3496,Where the Heart Is,"https://m.media-amazon.com/images/M/MV5BYjcxNDhlMGItYTRlMi00MzBlLWIyMzgtMTU2ODg2YjNmNzc0XkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_SY150_CR2,0,101,150_.jpg",Drama,6.8,2000
3497,The Big Kahuna,"https://m.media-amazon.com/images/M/MV5BOGY1YmQ5YjYtNWI5YS00OWNmLTliYTItZDA1YTdlYjg3NTQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.6,2000
3498,Bossa Nova,"https://m.media-amazon.com/images/M/MV5BYjU5NzhjODAtOTRmYS00OTJhLTk2ZjAtZGQxM2FhN2ViYTJhXkEyXkFqcGdeQXVyNDEyNjEzOTg@._V1_SY150_CR2,0,101,150_.jpg",Comedy,6.3,1999
3499,Smiling Fish and Goat on Fire,"https://m.media-amazon.com/images/M/MV5BMTQwOTM0ODMxNV5BMl5BanBnXkFtZTcwMzg3NTAwMQ@@._V1_SY150_CR1,0,101,150_.jpg",Comedy,7.7,1999
3500,The Idiots,"https://m.media-amazon.com/images/M/MV5BN2FiYjg5YjctYTUwMi00MmU0LTk2NWQtODkyMjhhYmE1ZjNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.8,Idioterne)
3501,The Last September,"https://m.media-amazon.com/images/M/MV5BZTdlNTJiNWUtY2Q3Yi00ZjZkLTlhYTMtMjI5NGMwYzU3NDYwXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.0,1999
3502,Time Code,"https://m.media-amazon.com/images/M/MV5BMTcxNzQ5ODA5Ml5BMl5BanBnXkFtZTYwMzA3ODg2._V1_SX101_CR0,0,101,150_.jpg",Drama,6.1,2000
3503,Carnosaur,"https://m.media-amazon.com/images/M/MV5BM2I4NWI3MTctOWMyZC00MDE3LWI4MmMtMDhiOTA3ZmFjODYwXkEyXkFqcGdeQXVyNjQyMDMzNzc@._V1_SY150_CR3,0,101,150_.jpg",Horror,3.6,1993
3504,Carnosaur 2,"https://m.media-amazon.com/images/M/MV5BMDMwNTcxMzQtNzFhMS00ZDY3LWFiYWQtZjliMTk3M2EwOWZiXkEyXkFqcGdeQXVyMTE5MzA5OA@@._V1_SY150_CR2,0,101,150_.jpg",Action,3.7,1995
3505,Carnosaur 3: Primal Species,"https://m.media-amazon.com/images/M/MV5BMTU3ODE5ODA2Nl5BMl5BanBnXkFtZTcwMjQxOTAzMQ@@._V1_SY150_CR1,0,101,150_.jpg",Action,3.1,1996
3506,Defying Gravity,"https://m.media-amazon.com/images/M/MV5BNGFkNjcxZWItZjdjYi00YWFiLWI1MTktNzAzZTA2NTgwYzNhXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SY150_CR6,0,101,150_.jpg",Drama,7.3,1997
3507,The Hidden,"https://m.media-amazon.com/images/M/MV5BZWJjMGU3NWYtMzQxMC00MjNmLTgwOTEtNmYxN2M4N2VlNmNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Horror,7.0,1987
3508,Two Moon Juction,"https://m.media-amazon.com/images/M/MV5BM2FmZmEzNWMtODk2Ni00Mzk1LTg4ZGItZGI1OWQxNTdlODNjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg",Drama,5.0,1988
3509,Gladiator,"https://m.media-amazon.com/images/M/MV5BMDliMmNhNDEtODUyOS00MjNlLTgxODEtN2U3NzIxMGVkZTA1L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR0,0,101,150_.jpg",Action,8.5,2000
3510,I Dreamed of Africa,"https://m.media-amazon.com/images/M/MV5BZGQyODhhN2QtNTM4Ni00YmI0LWI2NjctM2Y1OWU2NzkwZDc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR1,0,101,150_.jpg",Adventure,5.5,2000
3511,Up at the Villa,"https://m.media-amazon.com/images/M/MV5BMTU1MzIzNzAwMF5BMl5BanBnXkFtZTcwODAxODAwMQ@@._V1_SY150_CR2,0,101,150_.jpg",Drama,6.0,2000
3512,Human Traffic,"https://m.media-amazon.com/images/M/MV5BM2ZlMjIxZjgtZGJiMC00ODAwLWJhNWYtYWJkZDg2Y2VkM2QyXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SY150_CR0,0,101,150_.jpg",Comedy,7.1,1999
3513,"Jails, Hospitals & Hip-Hop","https://m.media-amazon.com/images/M/MV5BMTYwMDE0NzA0M15BMl5BanBnXkFtZTcwNTc1MjY5OA@@._V1_SY150_CR0,0,101,150_.jpg",Comedy,7.8,2000
3514,Black Tights,"https://m.media-amazon.com/images/M/MV5BYTAyNTZkODUtMDJlYS00ZGY3LWI3ZWMtYTBiNGY3OWU2MWQ2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg",Drama,5.9,Les Collants Noirs)
3515,Breathless,"https://m.media-amazon.com/images/M/MV5BNTAyY2M0YjEtNTQzOS00MTRjLTk2MDgtMTRkMzJkYzU4ZjJlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SY150_CR4,0,101,150_.jpg",Crime,7.7,1983
3516,The Great Locomotive Chase,"https://m.media-amazon.com/images/M/MV5BOTE3ZGVlMzktYjY3NS00MDU1LTg5NmMtMmQ2Mjk5OGNkZGU4XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX101_CR0,0,101,150_.jpg",Action,6.8,1956
3517,The Idolmaker,"https://m.media-amazon.com/images/M/MV5BMTkxMjAwMzU5OF5BMl5BanBnXkFtZTcwODgzNzA2NA@@._V1_SX101_CR0,0,101,150_.jpg",Biography,6.9,1980
3518,Inferno,"https://m.media-amazon.com/images/M/MV5BMTUzNTE2NTkzMV5BMl5BanBnXkFtZTgwMDAzOTUyMDI@._V1_SY150_CR0,0,101,150_.jpg",Action,6.2,1980
3519,The King of Marvin Gardens,"https://m.media-amazon.com/images/M/MV5BYTNjYjQwZjMtYTk5OC00NjU0LTkxM2UtZDI4MzRhYmY3ZWU4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.5,1972
3520,"Kill, Baby... Kill!","https://m.media-amazon.com/images/M/MV5BYmVjNmViYmYtYTQwMy00ZTljLWI3YzQtNTNiZDNkNzVmM2MwXkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_SX101_CR0,0,101,150_.jpg",Horror,6.9,Operazione Paura)
3521,The Lords of Flatbush,"https://m.media-amazon.com/images/M/MV5BMDNmMTcwODItNjU5Yy00N2I5LWJjNTMtZjRiYjgwZmVkYjliXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX101_CR0,0,101,150_.jpg",Comedy,5.6,1974
3522,Mr. Mom,"https://m.media-amazon.com/images/M/MV5BMTUyMzg0MTkwNV5BMl5BanBnXkFtZTgwOTA2NzEyMDE@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.6,1983
3523,Time Masters,"https://m.media-amazon.com/images/M/MV5BZGEyNDljMjQtZGI0Ni00ZWM0LWI5NjktMjNiMmI1YmZiOTIxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY150_CR7,0,101,150_.jpg",Animation,7.3,Les Maîtres du Temps)
3524,Battlefield Earth,"https://m.media-amazon.com/images/M/MV5BNWQ3ZWNkMzItOTcxNi00MzA5LTkzMTQtZWIyZWJjN2VhNDBkXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SY150_CR0,0,101,150_.jpg",Action,2.5,2000
3525,Center Stage,"https://m.media-amazon.com/images/M/MV5BMzg0Y2EzZmYtNWU3Yi00NmE1LWI2MjItMWVhYWMyZDQxOTM5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.7,2000
3526,Held Up,"https://m.media-amazon.com/images/M/MV5BMDY2ZjNkNDAtMmNhNS00M2Y5LTkxYWItMzU5N2Q3NTVmMjE2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR1,0,101,150_.jpg",Comedy,5.2,2000
3527,Screwed,"https://m.media-amazon.com/images/M/MV5BNjhhYTFmOGItMjlhNS00MTQ1LWJjZTgtNTUwYjE4OTQxNzUwXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SY150_CR2,0,101,150_.jpg",Comedy,4.4,2000
3528,Whipped,"https://m.media-amazon.com/images/M/MV5BMDNiMjFmZTQtMmQzNi00NGY4LWEyYmYtMzA0MDA4MWJkYTk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,4.4,2000
3529,Hamlet,"https://m.media-amazon.com/images/M/MV5BM2U5OWM5NWQtZDYwZS00NmI3LTk4NDktNzcwZjYzNmEzYWU1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR1,0,101,150_.jpg",Drama,7.7,2000
3530,Anchors Aweigh,"https://m.media-amazon.com/images/M/MV5BMTY3MzM0ZmEtZDc3Ni00N2FmLTk3NzQtYTc0ZThiMWFlZGM2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.0,1945
3531,Blue Hawaii,"https://m.media-amazon.com/images/M/MV5BYTRmYWJlMTMtMzM0NS00MmM3LWFlM2EtYTI1YmY5YjJlMDcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.1,1961
3532,The Castaway Cowboy,"https://m.media-amazon.com/images/M/MV5BNjZlMzZjMzItMGYyOC00YTI5LTk5YjEtYjZkYmRmZjE3ZGNiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX101_CR0,0,101,150_.jpg",Comedy,5.8,1974
3533,G. I. Blues,"https://m.media-amazon.com/images/M/MV5BZWIzMmYzMzItMDliZS00Y2YzLTgxODktODNkZWZjMmE2ZDZiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.2,1960
3534,The Gay Deceivers,"https://m.media-amazon.com/images/M/MV5BOGVjNzRkNDAtYzdiOS00YWMzLTkwNmQtOTI5YWM3OThjYWQwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SY150_CR1,0,101,150_.jpg",Comedy,5.8,1969
3535,Gypsy,"https://m.media-amazon.com/images/M/MV5BMTEzMTA1MTMyMjReQTJeQWpwZ15BbWU4MDY3MzUyMzIy._V1_SY150_CR0,0,101,150_.jpg",Drama,6.8,1962
3536,King Creole,"https://m.media-amazon.com/images/M/MV5BYzNiMWI4NzQtZDQ5Yi00MTZmLWIyM2MtNzQxNTI5N2ZlODAyXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_SX101_CR0,0,101,150_.jpg",Crime,6.9,1958
3537,On the Town,"https://m.media-amazon.com/images/M/MV5BNjk0YmVlNTQtZDg0NC00MGYyLWFhYTMtMTBlMzFkYjczMDMyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.3,1949
3538,One Little Indian,"https://m.media-amazon.com/images/M/MV5BMmMxMjhlYzYtNWFhZC00MGQyLTg1NmUtNDc1ZjE3ZjlhMzIxXkEyXkFqcGdeQXVyMTM3NzQ5NzQ@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.0,1973
3539,Pee-wee's Big Adventure,"https://m.media-amazon.com/images/M/MV5BYTQ2MmVlNzctZGE5Ni00MGMwLWJmMWYtODAzZmRlZTljMGEzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX101_CR0,0,101,150_.jpg",Adventure,7.0,1985
3540,Regret to Inform,"https://m.media-amazon.com/images/M/MV5BMTk4MzA2NDU5Nl5BMl5BanBnXkFtZTcwNzg5MDIyMQ@@._V1_SY150_CR3,0,101,150_.jpg",Documentary,7.3,1998
3541,Roustabout,"https://m.media-amazon.com/images/M/MV5BNzQzZDQ0YjYtYzZjOS00YmRjLTkwZjktMzhlM2NlMDVjYjkyXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.0,1964
3542,Saludos Amigos,"https://m.media-amazon.com/images/M/MV5BYzQxZmRiMDgtNDg4ZS00ODE2LTlkZGMtYWNkZmE4ZjJjNzMzXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX101_CR0,0,101,150_.jpg",Animation,6.1,1943
3543,The Slipper and the Rose,"https://m.media-amazon.com/images/M/MV5BNDVkMjA0ZDQtZTE1ZC00NGY3LWEwMGUtMzQxZGI5Y2FkNGYyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX101_CR0,0,101,150_.jpg",Adventure,6.9,1976
3544,Things Change,"https://m.media-amazon.com/images/M/MV5BMGY4MzhjMDktNmM0NC00OGVjLWIzMTYtNjc4ZTI0YjllNjc0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.0,1988
3545,Honeymoon in Vegas,"https://m.media-amazon.com/images/M/MV5BYzA3ODllYTgtMWM4NC00MmNiLThhYTctNzdkNTQzZTA4YmM1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR0,0,101,150_.jpg",Comedy,5.8,1992
3546,Dinosaur,"https://m.media-amazon.com/images/M/MV5BZWQ1NTZjMjUtODNmZS00NTVhLWFhM2ItNWZiOTdjMzdhZTY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR1,0,101,150_.jpg",Animation,6.4,2000
3547,Loser,"https://m.media-amazon.com/images/M/MV5BYWY5ZTEwZDItZWQ0My00NzEwLWI3NzAtNzI1ZTJkMjgyZWMyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Comedy,5.3,2000
3548,Road Trip,"https://m.media-amazon.com/images/M/MV5BODA4ZGRhZjgtMTYwMy00MDQzLTkxNTUtYTYwZjE5NDRiZTRjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.5,2000
3549,Small Time Crooks,"https://m.media-amazon.com/images/M/MV5BNTA2NTBiMzEtMDA2My00YWNhLWJjMjAtYTUyMzMwNjM0Mjk2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.7,2000
3550,The Hollywood Knights,"https://m.media-amazon.com/images/M/MV5BNzUzMWQ5MDItNjdiYS00MWIwLTliNDYtN2YzMTEzMjE2NjkxL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.2,1980
